timestamp,wind_speed_ws30_ms,wind_speed_wsn_ms,power_kw,power_w,n_samples,n_seconds,ws30_std,power_w_std
2023-02-01 14:30:00+00:00,4.358982419049739,3.1776036497162568,3.9234424687075777,3923.4424687075775,17974,898.7,0.7400944690326015,2652.2173971700086
2023-02-01 14:45:00+00:00,4.768970344405497,3.622924497857898,5.6280510434232465,5628.0510434232465,17973,898.6500000000001,0.6124244543496115,1995.6739830977185
2023-02-01 15:00:00+00:00,4.0911030485186775,3.0449849720910263,3.1669297275064405,3166.9297275064405,4658,232.9,0.42483064936418374,1052.3670639387428
2023-02-21 07:15:00+00:00,8.316917899929528,6.528376673713883,18.219169250085788,18219.169250085786,5676,283.8,0.9434848289768549,7436.653914529376
2023-02-21 07:30:00+00:00,7.835810644063888,6.255334486536355,10.502694273831402,10502.694273831403,17343,867.1500000000001,0.9964958489922937,6439.104382443874
2023-03-03 10:45:00+00:00,3.9525957711442787,2.887420605306799,2.098326544433665,2098.326544433665,9648,482.40000000000003,0.5365461393645373,1097.3017491687895
2023-03-03 11:00:00+00:00,4.087936266058618,2.9963173349646848,2.6292084429140203,2629.2084429140205,17981,899.0500000000001,0.6857957392239755,1785.8167042538055
2023-03-03 11:15:00+00:00,4.699250152973243,3.548785781832341,4.636673350312344,4636.673350312343,17977,898.85,0.7911330943587673,2595.750476793948
2023-03-03 11:30:00+00:00,6.088638780732006,4.529634664590055,10.80195179879397,10801.95179879397,17978,898.9000000000001,0.7947954397704,3549.8836626685693
2023-03-03 11:45:00+00:00,6.840678531701891,5.2583373748609565,15.72423265547831,15724.23265547831,17980,899.0,0.8137454609223799,4231.439234403156
2023-03-03 12:00:00+00:00,6.857936718011455,5.162695990657844,15.922463032020795,15922.463032020796,17983,899.1500000000001,0.7217347058660022,3511.172623915067
2023-03-03 12:15:00+00:00,6.571475,4.956019117647059,15.863405329588236,15863.405329588237,1360,68.0,0.5220905767993087,2246.625791196037
2023-04-06 10:45:00+00:00,7.964106658330728,5.79065507971241,19.124135413062955,19124.135413062955,15995,799.75,1.675753925874888,9048.369875481038
2023-04-06 11:00:00+00:00,9.817000416077224,7.742710992760256,22.786059024968534,22786.059024968534,12017,600.85,1.7871439204011599,8100.691768073659
2023-04-06 11:15:00+00:00,9.482762929867317,7.4760694557270515,19.393664689255434,19393.664689255434,14772,738.6,1.4413919183775572,7455.546087118127
2023-04-06 11:30:00+00:00,9.174572112174493,7.288637436011574,20.62742522633096,20627.42522633096,17972,898.6,1.3582266981187079,6642.740480180664
2023-04-06 11:45:00+00:00,9.306170468454434,6.966779681762546,25.27737781901302,25277.377819013018,17974,898.7,1.5937352809886485,5017.577782502137
2023-04-06 12:00:00+00:00,10.002300414312618,7.783128436911488,21.892590670295146,21892.590670295147,13275,663.75,1.2248865426990145,6902.173012799527
2023-04-06 12:15:00+00:00,10.007230213026308,7.632572111908337,22.6763265505631,22676.3265505631,17979,898.95,1.173902092852614,5926.930848194701
2023-04-06 12:30:00+00:00,8.752237067526977,6.444400266992991,25.12371816476082,25123.71816476082,17978,898.9000000000001,1.3505010945193319,4486.72487537277
2023-04-06 12:45:00+00:00,8.286513351134847,5.915009790832221,21.500677685342122,21500.67768534212,17976,898.8000000000001,1.327147992996818,6329.504195710451
2023-04-06 13:00:00+00:00,8.37137002003116,5.925825506343201,22.690805326986425,22690.805326986425,17972,898.6,1.3088315860352515,5014.022488856891
2023-04-06 13:15:00+00:00,8.365319830847985,5.966920209214334,23.393215579735703,23393.2155797357,17972,898.6,1.186504045440917,4951.217821161229
2023-04-06 13:30:00+00:00,8.341037828215399,6.025782599020917,23.405369176313414,23405.369176313416,17976,898.8000000000001,1.1677997444471504,5476.167911871139
2023-04-06 13:45:00+00:00,8.026007119021134,5.6989797552836485,21.5873355127297,21587.3355127297,17980,899.0,0.9997371775175892,4618.859890858868
2023-04-06 14:00:00+00:00,7.386398686992322,4.9895029487036835,16.493651997338045,16493.651997338045,17974,898.7,1.139459701352314,6088.720206831859
2023-04-06 14:15:00+00:00,6.035385368567455,4.313217802503477,10.861281644951045,10861.281644951045,17975,898.75,1.1429475315338482,4285.880548173556
2023-04-06 14:30:00+00:00,5.548107587894972,3.929936804628393,8.107670704195261,8107.67070419526,17976,898.8000000000001,0.9750633021902599,4438.758269919709
2023-04-06 14:45:00+00:00,6.074569483834374,4.335602524106637,10.743309707695193,10743.309707695193,14104,705.2,0.9581154891977778,4831.781923918737
2023-04-13 09:30:00+00:00,7.675984239558708,7.79675256107171,0.2864394035771474,286.4394035771474,2538,126.9,1.1903785533450812,78.86307809555414
2023-04-13 09:45:00+00:00,7.667265008624047,6.0226079118678015,16.10600588995393,16106.00588995393,17973,898.6500000000001,1.177153694811668,7597.348021314931
2023-04-13 10:00:00+00:00,8.082251251808167,6.5312768443307,18.26753390255328,18267.533902553278,17974,898.7,1.0976067009137773,7957.315503628789
2023-04-13 10:15:00+00:00,7.217226420343887,5.725733459462467,13.71662807644483,13716.62807644483,17971,898.5500000000001,0.9821709381163543,5241.304971391048
2023-04-13 10:30:00+00:00,7.227492125984251,5.817064960629922,14.475658816092519,14475.658816092518,1016,50.800000000000004,0.5774315833373483,4940.721250845925
2023-04-13 10:45:00+00:00,6.743254634368248,4.9046393722279085,12.96009545913143,12960.095459131431,8793,439.65000000000003,0.9757630638335155,4799.46498325283
2023-04-13 11:00:00+00:00,5.135603939461384,3.5850255953705767,5.225542773177387,5225.542773177387,17972,898.6,0.8626365234370618,2467.8021554546326
2023-04-13 11:15:00+00:00,5.181159675086236,3.5498164014687883,5.453066902267164,5453.066902267164,17974,898.7,0.7980831487928128,2114.7367199140645
2023-04-13 11:30:00+00:00,6.5557589449668905,4.1927112570252065,9.293932018656669,9293.93201865667,17971,898.5500000000001,1.0523101849822383,4930.982695756935
2023-04-13 11:45:00+00:00,7.0827653799087775,4.6344524418734006,11.892028038536823,11892.028038536824,17978,898.9000000000001,1.2123471312661371,5955.360389843266
2023-04-13 12:00:00+00:00,6.906424663376592,4.888390544080911,10.607141262553274,10607.141262553274,16413,820.6500000000001,1.1721640199424275,6561.726858010735
2023-04-13 12:15:00+00:00,7.314067008014247,6.06964392252894,5.222580392513023,5222.580392513023,17968,898.4000000000001,1.1067093545977638,6087.064652840103
2023-04-13 12:30:00+00:00,7.942976736420302,6.021765249332145,17.114229084867766,17114.229084867766,17968,898.4000000000001,1.1340593974237616,7015.589521139469
2023-04-13 12:45:00+00:00,7.144536809815951,5.80403768624014,7.45007849514965,7450.07849514965,4564,228.20000000000002,1.4143835212920997,6436.501602601379
2023-04-19 09:15:00+00:00,5.501432291666667,5.280799479166666,12.824372082122894,12824.372082122894,3072,153.60000000000002,1.3814353426651553,6351.169584541851
2023-04-19 09:30:00+00:00,5.635928873835733,5.563006435224386,14.937801781560555,14937.801781560554,11810,590.5,1.2910376119065137,6016.581241014269
2023-04-19 10:00:00+00:00,7.2826093587521665,7.881742114384749,20.79032536279758,20790.325362797583,2885,144.25,1.708110304293085,7817.377443230268
2023-04-19 10:15:00+00:00,5.934605924170616,6.477001540284361,14.024788309877831,14024.788309877831,16880,844.0,1.9400598165080134,7767.623747969455
2023-04-19 10:30:00+00:00,6.463061340105489,6.950359445204142,17.708799657126,17708.799657126,10238,511.90000000000003,1.9049073070210312,6083.7493704220415
2023-04-19 11:45:00+00:00,4.404853054277249,5.482456155834332,12.208976534424266,12208.976534424266,15863,793.1500000000001,1.1599699960160097,8008.168378341576
2023-04-19 12:00:00+00:00,4.895104120267261,5.633055011135858,14.063597817117985,14063.597817117985,17960,898.0,1.5922599751831852,7134.672102513708
2023-04-19 12:15:00+00:00,5.428734562058021,5.55816637897433,10.96578285209967,10965.78285209967,17959,897.95,1.2545139097130358,6285.090578307558
2023-04-19 12:30:00+00:00,5.2306475861684945,5.467679158082299,17.095250151477142,17095.250151477143,17959,897.95,1.483615807915166,5817.068188776863
2023-04-19 12:45:00+00:00,5.364619318181818,5.900279300356506,16.944310956296512,16944.31095629651,17952,897.6,1.444132146839598,7632.319994843015
2023-04-19 13:00:00+00:00,6.254726017482323,6.477146818105896,6.719523494945214,6719.523494945214,17961,898.0500000000001,1.8981109287429905,6980.949637946071
2023-04-19 13:15:00+00:00,4.990286846412266,5.189911275734344,8.658918081964941,8658.918081964941,11609,580.45,1.2908911188945906,6822.183153152259
2023-04-24 09:30:00+00:00,6.841871524111229,5.382548750439986,17.12069783097596,17120.69783097596,11364,568.2,1.0957318902406876,5860.518158084204
2023-04-24 09:45:00+00:00,7.510743979086712,6.114817620557317,20.874338564416263,20874.338564416263,17979,898.95,1.204736178502064,5635.391250835667
2023-04-24 10:00:00+00:00,7.852786186954346,6.167894455874993,19.431667984717233,19431.667984717235,17983,899.1500000000001,1.1355300466118725,5258.065303953896
2023-04-24 10:15:00+00:00,7.475176594916292,6.255451137438122,20.134468262419826,20134.468262419825,17979,898.95,1.1408746916700276,5076.611688437673
2023-04-24 10:30:00+00:00,7.298451415540353,5.915241114633739,19.118145211555536,19118.145211555537,17979,898.95,1.2239851644283402,5879.279528059756
2023-04-24 10:45:00+00:00,7.9839159252669045,5.947527135231317,21.061081490521016,21061.081490521017,17984,899.2,1.3122121934430173,5639.56254900656
2023-04-24 11:00:00+00:00,7.1677839070233,5.42558038147139,16.16869860938481,16168.69860938481,17983,899.1500000000001,1.1186596243485012,6445.788668433581
2023-04-24 11:15:00+00:00,7.360251932595518,5.409198820977699,18.08194245424092,18081.94245424092,17981,899.0500000000001,1.0755304113697468,5949.9855032934975
2023-04-24 11:30:00+00:00,8.259199466162487,6.08261057665573,21.838680771568704,21838.680771568703,17983,899.1500000000001,1.109599887694979,5356.2628393511495
2023-04-24 11:45:00+00:00,7.45217206094984,5.324453564675786,15.849196359336501,15849.196359336502,17982,899.1,1.186437454512913,6514.751857304462
2023-04-24 12:00:00+00:00,8.047158541471886,5.479982636570054,17.367335009396154,17367.335009396153,14974,748.7,1.1935473394721277,5885.046280285639
2023-04-24 13:00:00+00:00,8.390656067108857,6.294335739367928,20.685067905927767,20685.067905927768,10252,512.6,1.561282032730632,6726.886818901892
2023-04-24 13:15:00+00:00,10.09514490808287,8.406851123431572,21.535845626111453,21535.84562611145,17135,856.75,1.337338506611138,5462.251302744634
2023-04-24 13:30:00+00:00,9.828147250180725,7.979868208863927,21.73258071449358,21732.58071449358,17983,899.1500000000001,1.3717139764275017,5563.342451814301
2023-04-24 13:45:00+00:00,10.44906322795341,8.79069550748752,25.807912301206326,25807.912301206325,2404,120.2,1.611591864866926,4881.186119672936
2023-04-25 07:15:00+00:00,8.329524119947848,6.739079530638852,23.92939099640591,23929.39099640591,4602,230.10000000000002,0.7501062716598575,3457.1938603148283
2023-04-27 07:15:00+00:00,9.566835579514825,8.641675598541303,20.324122068306153,20324.12206830615,12614,630.7,0.7631749004806805,4999.578907525772
2023-04-27 07:30:00+00:00,9.200988142292491,8.168745866503368,20.549275178530312,20549.27517853031,17963,898.1500000000001,0.987395160064964,1342.138843513893
2023-04-27 07:45:00+00:00,8.947169653790494,7.6915288878993655,21.747850736744407,21747.850736744407,17966,898.3000000000001,0.6728306328909038,2071.193565192288
2023-04-27 08:00:00+00:00,8.6021555332888,7.196613003785349,23.64400636812069,23644.00636812069,17964,898.2,0.7419435399847246,1695.8251881658418
2023-04-27 08:15:00+00:00,8.928032836153161,7.583769256455922,23.170286397998108,23170.28639799811,17968,898.4000000000001,0.746851562974418,1716.0217797886808
2023-04-27 08:30:00+00:00,9.38461547884187,8.495229844097995,20.9213968290696,20921.3968290696,17960,898.0,0.6123468383179205,1185.9622695480264
2023-04-27 08:45:00+00:00,9.127857572383073,8.158608240534521,20.364604233486638,20364.60423348664,17960,898.0,0.7502680158743097,716.9501467381256
2023-04-27 09:00:00+00:00,9.105265653698446,7.983187287805421,21.717629682527967,21717.629682527968,17967,898.35,0.8243405526312517,1799.285057449983
2023-04-27 09:15:00+00:00,9.495419028002004,8.475723988197963,24.260334772853085,24260.334772853086,17963,898.1500000000001,0.6343781333973747,420.44277862093895
2023-04-27 09:30:00+00:00,8.996983522600758,7.531850256067691,24.849439386494097,24849.439386494098,17964,898.2,0.7918424146071917,2569.7122408543423
2023-04-27 09:45:00+00:00,9.077418123121452,7.561194812423467,26.888681579488477,26888.681579488475,17966,898.3000000000001,0.7560908850051874,2498.5197355686064
2023-04-27 10:00:00+00:00,9.371490671420084,8.039963517528223,26.939825689272325,26939.825689272326,16830,841.5,0.7256124841092628,5297.527167444469
2023-04-27 10:15:00+00:00,9.177609695322232,7.737737003058103,27.61231718783781,27612.31718783781,8829,441.45000000000005,0.7636679767891476,1610.6308752900886
2023-05-08 08:00:00+00:00,6.1887625,4.230642708333333,10.504906532877344,10504.906532877345,3840,192.0,0.6183798659473103,2105.454724910558
2023-05-08 08:15:00+00:00,5.691713172686293,4.0019721743001835,9.033909524005677,9033.909524005678,17969,898.45,0.8451822195765157,3207.6507260849417
2023-05-08 08:30:00+00:00,6.688828065880259,4.60046728243935,13.560720204180948,13560.720204180947,17972,898.6,0.850261080622203,4065.0251521792834
2023-05-08 08:45:00+00:00,6.42554087595303,4.475772385775502,12.26705693938956,12267.05693938956,17969,898.45,0.9554356055546953,4932.302573312541
2023-05-08 09:00:00+00:00,6.834359517637777,4.80428197903753,15.019766960659302,15019.766960659303,8873,443.65000000000003,0.6665780398920408,2744.9006832713026
2023-05-08 12:30:00+00:00,5.887208721174005,3.8613063312368974,8.186551493289391,8186.551493289392,11925,596.25,1.0159743565238843,3716.8466723748215
2023-05-08 12:45:00+00:00,6.671688279857397,4.338424465240641,11.605730475658534,11605.730475658534,17952,897.6,0.7703951362864514,3520.9289160930393
2023-05-08 13:00:00+00:00,6.453965514369013,4.388206413994169,11.972490976252397,11972.490976252397,12005,600.25,0.6456998985782015,2689.3840683619346
2023-05-08 13:15:00+00:00,5.521700918964076,3.7676933444722915,7.399013990512559,7399.013990512559,17955,897.75,0.9036428092560853,3124.4038508011186
2023-05-08 13:30:00+00:00,5.482456595578818,4.208784230747814,6.624946519999387,6624.946519999387,17959,897.95,0.912945809943948,3129.5899070210203
2023-05-08 13:45:00+00:00,5.269028571428572,3.7502037315510997,4.595832798598106,4595.832798598106,17955,897.75,0.9773542440061691,3397.1661408853024
2023-05-08 14:00:00+00:00,4.961970496548653,3.327382876864841,4.480794022521487,4480.794022521487,17964,898.2,0.9693956716310362,3074.7104369974063
2023-05-08 14:15:00+00:00,4.64241220014471,3.1728988701508323,3.842471324025157,3842.471324025157,17967,898.35,0.9366666371434261,2785.9395349177094
2023-05-08 14:30:00+00:00,5.14109580634163,3.433754517558813,5.979828523360722,5979.828523360722,2933,146.65,0.7747493107900887,2430.4891327579735
2023-05-11 07:15:00+00:00,5.264335935099256,3.535482883658042,5.233191530235226,5233.191530235226,16271,813.5500000000001,0.8313393141070688,2990.507397113306
2023-05-11 07:30:00+00:00,5.035421749777382,3.2890398486197685,4.938345369149042,4938.345369149042,17968,898.4000000000001,0.8147057553503443,1902.8041414336371
2023-05-11 07:45:00+00:00,6.376707074080258,4.1345616964434795,9.993362808872433,9993.362808872433,17967,898.35,0.7761511339489338,3263.608685445036
2023-05-11 08:00:00+00:00,6.3281163065379,4.169798374209686,9.954158180251303,9954.158180251303,14393,719.6500000000001,0.697511838580464,2694.391362175001
2023-05-17 13:45:00+00:00,11.764030130442771,11.215836119786882,20.748976075369104,20748.976075369104,16329,816.45,1.0730330955193554,7920.449490312346
2023-05-17 14:00:00+00:00,11.158712911737169,10.490354583368799,22.011742655215762,22011.742655215763,11749,587.45,0.933448241229486,6429.870991875264
2023-06-02 14:45:00+00:00,6.97119489981785,6.671063752276867,1.3972574598099539,1397.2574598099538,9333,466.65000000000003,0.9280593315378116,2654.268042806067
2023-06-02 15:00:00+00:00,6.966218338023997,5.302381869352688,12.594492699896117,12594.492699896116,13502,675.1,0.8750381890716952,6171.774524809475
2023-06-09 06:30:00+00:00,7.26279636800641,6.461557751368674,5.438914278082788,5438.914278082789,7489,374.45000000000005,1.5492768671951789,4391.450955243841
2023-06-09 06:45:00+00:00,6.93594533762058,5.530344051446945,9.938687035064309,9938.68703506431,622,31.1,1.2709632152787707,959.2261170983597
2023-06-09 07:30:00+00:00,6.631036109773712,7.047548387096774,2.5639678795754306,2563.9678795754307,2077,103.85000000000001,0.7594460340014841,3468.3434413341342
2023-06-09 07:45:00+00:00,6.858400587106243,5.725436378006097,15.803315733055781,15803.31573305578,8857,442.85,1.1732490589883273,7951.286326826056
2023-06-09 08:00:00+00:00,6.916345498783455,5.368325547445255,19.074693813231143,19074.693813231144,4110,205.5,1.14118523578269,4658.69024928153
2023-06-22 09:45:00+00:00,6.87316250905022,5.409942736786678,13.842955793973735,13842.955793973735,15193,759.6500000000001,0.6157081727249674,4952.548213770944
2023-06-22 10:00:00+00:00,6.325403514625737,4.797780002224446,12.213202897336227,12213.202897336227,17982,899.1,0.6279447789044118,3026.832503232875
2023-06-22 10:15:00+00:00,5.79138230551076,4.35180826335984,9.115125009053884,9115.125009053883,17983,899.1500000000001,0.6035461883584502,2287.376004136921
2023-06-22 10:30:00+00:00,5.997231907437281,4.490143071702731,10.32378738562491,10323.78738562491,17977,898.85,0.7663202735024555,3400.3389575334973
2023-06-22 10:45:00+00:00,6.018595355509729,4.506779341881108,10.006167144736034,10006.167144736035,11153,557.65,0.5617916396502063,2103.6098595256617
2023-08-02 07:00:00+00:00,4.5799069664903005,3.6713487654320986,3.263982678464698,3263.982678464698,13608,680.4000000000001,0.41166778596853254,1949.730381560317
2023-08-02 07:15:00+00:00,4.753370564022695,3.6268887529202356,4.826651632228001,4826.651632228,17978,898.9000000000001,0.49900866632594093,1552.2834073476743
2023-08-02 07:30:00+00:00,5.3851941595441595,4.005307977207977,7.168579276518947,7168.579276518946,14040,702.0,0.4237252857628323,1646.9745901724816
2023-08-02 07:45:00+00:00,4.529256618464961,3.42393681868743,4.223275290562681,4223.27529056268,17980,899.0,0.5769716146054518,1724.4959815466502
2023-08-02 08:00:00+00:00,4.580674086027488,3.3571895832174055,4.265578931786489,4265.578931786489,17971,898.5500000000001,0.3881349275546588,1064.190890940871
2023-08-02 08:15:00+00:00,4.29114829447443,3.4152935284625228,3.593347444896222,3593.347444896222,17971,898.5500000000001,0.5031178308168782,1281.8147975947313
2023-08-02 08:30:00+00:00,4.089578010238148,3.129516136211885,2.7546863404966615,2754.6863404966616,17972,898.6,0.5771838643512822,1409.425265044989
2023-08-02 08:45:00+00:00,4.015506649602137,3.058655723109454,2.8041337167838742,2804.133716783874,17971,898.5500000000001,0.4411878475875749,1106.1508413259605
2023-08-02 09:00:00+00:00,4.04376804496633,3.1043213311814792,2.9062722929809675,2906.2722929809674,17969,898.45,0.4542248851427166,1074.2791712807762
